DatasetName,Method,Metric,Replicate,ClusterRep,ARI,Group,ObservationLevel,Figure6SummaryLevel,ResultStatus
Bhattacherjee,Ball,FULL vs subset,8,7,0.718670161967909,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,8,8,0.669224992246403,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,8,9,0.685993833224743,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,8,10,0.680444996533494,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,9,1,0.704617682256991,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,9,2,0.824475547408419,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,9,3,0.781997532913927,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,9,4,0.718583398236191,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,9,5,0.742531489403477,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,9,6,0.691281557060503,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,9,7,0.700484778777151,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,9,8,0.66325264023995,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,9,9,0.614010001440055,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,9,10,0.790642206897307,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,10,1,0.593492028400597,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,10,2,0.696046654899606,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,10,3,0.709244020790242,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,10,4,0.629511265238539,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,10,5,0.643134696473438,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,10,6,0.665927770728865,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,10,7,0.639035346787001,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,10,8,0.576596851758282,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,10,9,0.607722631505702,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,10,10,0.751102197387801,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,11,1,0.669634203554411,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,11,2,0.822463760269375,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,11,3,0.705679684229692,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,11,4,0.7230653345491,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,11,5,0.704203439355335,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,11,6,0.729263717703014,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,11,7,0.717163913724613,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,11,8,0.699135414295017,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,11,9,0.62344658323163,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,11,10,0.689806737432752,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,12,1,0.686749209093963,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,12,2,0.715103648951496,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,12,3,0.609493032224809,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,12,4,0.562466290669555,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,12,5,0.716377151691829,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,12,6,0.81700554564384,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,12,7,0.66944320492828,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,12,8,0.650545319068546,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,12,9,0.532807442141966,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,12,10,0.674127063227459,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,13,1,0.698301754029535,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,13,2,0.716601312420356,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,13,3,0.57037668614465,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,13,4,0.70610872248331,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,13,5,0.795852887322557,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,13,6,0.705368215959885,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,13,7,0.755809082295708,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,13,8,0.65742688618365,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,13,9,0.654672296737016,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,13,10,0.672314297369784,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,14,1,0.68474271212686,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,14,2,0.621622829790872,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,14,3,0.578277620921763,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,14,4,0.620215827667562,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,14,5,0.639635375708135,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,14,6,0.808687507463532,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,14,7,0.687961316951684,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,14,8,0.596206441845803,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,14,9,0.662307391148104,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,14,10,0.704858345857557,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,15,1,0.671654801637211,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,15,2,0.659178115614801,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,15,3,0.672511511184266,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,15,4,0.716678848713171,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,15,5,0.74154348466777,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,15,6,0.711929551963431,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,15,7,0.73947292502725,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,15,8,0.618131400983945,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,15,9,0.652376887815438,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,15,10,0.597898035405438,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,16,1,0.629833037993799,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,Ball,FULL vs subset,16,2,0.736495630231545,Proposed,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
