BaseID,Replicate,ParamID,Condition,dropout_mid,doublet_frac,cell_frac,meanlog,Method,PC,AbsoluteCosine
1,3,20,shift,,,0.02,4,Winsor,17,0.96322515335481
1,3,20,shift,,,0.02,4,Winsor,18,0.898991248227934
1,3,20,shift,,,0.02,4,Winsor,19,0.959609815335144
1,3,20,shift,,,0.02,4,Winsor,20,0.980554005818399
1,4,20,shift,,,0.02,4,Ball,1,0.999314842320861
1,4,20,shift,,,0.02,4,Ball,2,0.999777812910043
1,4,20,shift,,,0.02,4,Ball,3,0.999725056860265
1,4,20,shift,,,0.02,4,Ball,4,0.999493667548801
1,4,20,shift,,,0.02,4,Ball,5,0.998715832870356
1,4,20,shift,,,0.02,4,Ball,6,0.993918401143634
1,4,20,shift,,,0.02,4,Ball,7,0.985076858817896
1,4,20,shift,,,0.02,4,Ball,8,0.987373279291848
1,4,20,shift,,,0.02,4,Ball,9,0.969511033073657
1,4,20,shift,,,0.02,4,Ball,10,0.380201989754519
1,4,20,shift,,,0.02,4,Ball,11,0.397708978608708
1,4,20,shift,,,0.02,4,Ball,12,0.973773012506343
1,4,20,shift,,,0.02,4,Ball,13,0.981891800510899
1,4,20,shift,,,0.02,4,Ball,14,0.548237047908183
1,4,20,shift,,,0.02,4,Ball,15,0.549358939213484
1,4,20,shift,,,0.02,4,Ball,16,0.975174254686077
1,4,20,shift,,,0.02,4,Ball,17,0.978870839957665
1,4,20,shift,,,0.02,4,Ball,18,0.902622490559339
1,4,20,shift,,,0.02,4,Ball,19,0.876438259538741
1,4,20,shift,,,0.02,4,Ball,20,0.366117904978633
1,4,20,shift,,,0.02,4,K's tau,1,0.999399800629669
1,4,20,shift,,,0.02,4,K's tau,2,0.999800593817146
1,4,20,shift,,,0.02,4,K's tau,3,0.999745438334534
1,4,20,shift,,,0.02,4,K's tau,4,0.999530865209499
1,4,20,shift,,,0.02,4,K's tau,5,0.998952934595293
1,4,20,shift,,,0.02,4,K's tau,6,0.99471539934606
1,4,20,shift,,,0.02,4,K's tau,7,0.986309791995842
1,4,20,shift,,,0.02,4,K's tau,8,0.980951910517879
1,4,20,shift,,,0.02,4,K's tau,9,0.98349651409404
1,4,20,shift,,,0.02,4,K's tau,10,0.955851691380302
1,4,20,shift,,,0.02,4,K's tau,11,0.919821623322939
1,4,20,shift,,,0.02,4,K's tau,12,0.941109189942091
1,4,20,shift,,,0.02,4,K's tau,13,0.963539722012784
1,4,20,shift,,,0.02,4,K's tau,14,0.911308708099913
1,4,20,shift,,,0.02,4,K's tau,15,0.881014512840024
1,4,20,shift,,,0.02,4,K's tau,16,0.927255960974993
1,4,20,shift,,,0.02,4,K's tau,17,0.975023015828455
1,4,20,shift,,,0.02,4,K's tau,18,0.614968760022832
1,4,20,shift,,,0.02,4,K's tau,19,0.593849991464836
1,4,20,shift,,,0.02,4,K's tau,20,0.910085704433379
1,4,20,shift,,,0.02,4,LR,1,0.999330609725046
1,4,20,shift,,,0.02,4,LR,2,0.999776881466363
1,4,20,shift,,,0.02,4,LR,3,0.999726399940603
1,4,20,shift,,,0.02,4,LR,4,0.999486760377187
1,4,20,shift,,,0.02,4,LR,5,0.998746380817597
1,4,20,shift,,,0.02,4,LR,6,0.994011173864896
1,4,20,shift,,,0.02,4,LR,7,0.982022417469672
1,4,20,shift,,,0.02,4,LR,8,0.984317046030996
1,4,20,shift,,,0.02,4,LR,9,0.981002236967078
1,4,20,shift,,,0.02,4,LR,10,0.945332504404892
1,4,20,shift,,,0.02,4,LR,11,0.920648594779021
1,4,20,shift,,,0.02,4,LR,12,0.952049123691144
1,4,20,shift,,,0.02,4,LR,13,0.967283025269002
1,4,20,shift,,,0.02,4,LR,14,0.920601188879267
1,4,20,shift,,,0.02,4,LR,15,0.920543907278061
1,4,20,shift,,,0.02,4,LR,16,0.978599624760342
1,4,20,shift,,,0.02,4,LR,17,0.981912618367666
1,4,20,shift,,,0.02,4,LR,18,0.616992410475066
1,4,20,shift,,,0.02,4,LR,19,0.597030135504943
1,4,20,shift,,,0.02,4,LR,20,0.389954548168589
1,4,20,shift,,,0.02,4,PCA,1,0.999373092382746
1,4,20,shift,,,0.02,4,PCA,2,0.999778811164042
1,4,20,shift,,,0.02,4,PCA,3,0.999730425310183
1,4,20,shift,,,0.02,4,PCA,4,0.999494052041448
1,4,20,shift,,,0.02,4,PCA,5,0.998895829654897
1,4,20,shift,,,0.02,4,PCA,6,0.994454092485801
1,4,20,shift,,,0.02,4,PCA,7,0.993614923478108
1,4,20,shift,,,0.02,4,PCA,8,0.991011276889432
1,4,20,shift,,,0.02,4,PCA,9,0.992786242788951
1,4,20,shift,,,0.02,4,PCA,10,0.991477388226583
1,4,20,shift,,,0.02,4,PCA,11,0.974749488642851
1,4,20,shift,,,0.02,4,PCA,12,0.930360445792595
1,4,20,shift,,,0.02,4,PCA,13,0.80551193232966
1,4,20,shift,,,0.02,4,PCA,14,0.621778676844459
1,4,20,shift,,,0.02,4,PCA,15,0.80058578141502
1,4,20,shift,,,0.02,4,PCA,16,0.63258362872843
1,4,20,shift,,,0.02,4,PCA,17,0.978977299391286
1,4,20,shift,,,0.02,4,PCA,18,0.970100010156383
1,4,20,shift,,,0.02,4,PCA,19,0.959364441237818
1,4,20,shift,,,0.02,4,PCA,20,0.911669746520585
1,4,20,shift,,,0.02,4,PCP,1,0.99999014125251
1,4,20,shift,,,0.02,4,PCP,2,0.999702901903233
1,4,20,shift,,,0.02,4,PCP,3,0.999730856230615
1,4,20,shift,,,0.02,4,PCP,4,0.999527797695131
1,4,20,shift,,,0.02,4,PCP,5,0.999583398994838
1,4,20,shift,,,0.02,4,PCP,6,0.996840948500178
1,4,20,shift,,,0.02,4,PCP,7,0.99556262629643
1,4,20,shift,,,0.02,4,PCP,8,0.993965043661815
1,4,20,shift,,,0.02,4,PCP,9,0.98416370177705
1,4,20,shift,,,0.02,4,PCP,10,0.972117640074613
1,4,20,shift,,,0.02,4,PCP,11,0.984815769156386
1,4,20,shift,,,0.02,4,PCP,12,0.983349842588714
1,4,20,shift,,,0.02,4,PCP,13,0.989436751807866
1,4,20,shift,,,0.02,4,PCP,14,0.989892656038797
1,4,20,shift,,,0.02,4,PCP,15,0.980534314872688
1,4,20,shift,,,0.02,4,PCP,16,0.913417852574908
1,4,20,shift,,,0.02,4,PCP,17,0.914400149027158
1,4,20,shift,,,0.02,4,PCP,18,0.944589221225915
1,4,20,shift,,,0.02,4,PCP,19,0.953280370225032
1,4,20,shift,,,0.02,4,PCP,20,0.952343524944042
1,4,20,shift,,,0.02,4,PcaGrid,1,0.977767160025095
1,4,20,shift,,,0.02,4,PcaGrid,2,0.000493154753675161
1,4,20,shift,,,0.02,4,PcaGrid,3,1.08893310323726e-05
1,4,20,shift,,,0.02,4,PcaGrid,4,0.930884680260968
1,4,20,shift,,,0.02,4,PcaGrid,5,9.62840582349001e-05
1,4,20,shift,,,0.02,4,PcaGrid,6,0.000597249354644812
1,4,20,shift,,,0.02,4,PcaGrid,7,0.00719453129716081
1,4,20,shift,,,0.02,4,PcaGrid,8,0.000102417810717351
1,4,20,shift,,,0.02,4,PcaGrid,9,4.54561004765992e-05
1,4,20,shift,,,0.02,4,PcaGrid,10,0.000406011833274809
1,4,20,shift,,,0.02,4,PcaGrid,11,0.000406925225697572
1,4,20,shift,,,0.02,4,PcaGrid,12,3.56793610481324e-05
1,4,20,shift,,,0.02,4,PcaGrid,13,0.000140171487213247
1,4,20,shift,,,0.02,4,PcaGrid,14,0.000558793602380931
1,4,20,shift,,,0.02,4,PcaGrid,15,0.000942678409251716
1,4,20,shift,,,0.02,4,PcaGrid,16,0.00597748197945945
1,4,20,shift,,,0.02,4,PcaGrid,17,0.00294854251152688
1,4,20,shift,,,0.02,4,PcaGrid,18,0.000100181728641165
1,4,20,shift,,,0.02,4,PcaGrid,19,0.000482685567315328
1,4,20,shift,,,0.02,4,PcaGrid,20,0.000218208852655967
1,4,20,shift,,,0.02,4,PcaHubert,1,0.998633337379708
1,4,20,shift,,,0.02,4,PcaHubert,2,0.996731559916478
1,4,20,shift,,,0.02,4,PcaHubert,3,0.995644475814169
1,4,20,shift,,,0.02,4,PcaHubert,4,0.994799114951718
1,4,20,shift,,,0.02,4,PcaHubert,5,0.912253242073815
1,4,20,shift,,,0.02,4,PcaHubert,6,0.737441257710945
1,4,20,shift,,,0.02,4,PcaHubert,7,0.789791447572364
1,4,20,shift,,,0.02,4,PcaHubert,8,0.411982069300288
1,4,20,shift,,,0.02,4,PcaHubert,9,0.512174126088062
1,4,20,shift,,,0.02,4,PcaHubert,10,0.344170471713184
1,4,20,shift,,,0.02,4,PcaHubert,11,0.878794101203605
1,4,20,shift,,,0.02,4,PcaHubert,12,0.5092960705579
1,4,20,shift,,,0.02,4,PcaHubert,13,0.162705605918521
1,4,20,shift,,,0.02,4,PcaHubert,14,0.449233929905266
1,4,20,shift,,,0.02,4,PcaHubert,15,0.0803640603358689
1,4,20,shift,,,0.02,4,PcaHubert,16,0.236590875578735
1,4,20,shift,,,0.02,4,PcaHubert,17,0.546243702020279
1,4,20,shift,,,0.02,4,PcaHubert,18,0.71213605445683
1,4,20,shift,,,0.02,4,PcaHubert,19,0.681836592384641
1,4,20,shift,,,0.02,4,PcaHubert,20,0.895708032158709
1,4,20,shift,,,0.02,4,Quad,1,0.99936363949881
1,4,20,shift,,,0.02,4,Quad,2,0.999778418756241
1,4,20,shift,,,0.02,4,Quad,3,0.999730157352425
1,4,20,shift,,,0.02,4,Quad,4,0.999490256371845
1,4,20,shift,,,0.02,4,Quad,5,0.998835425826868
1,4,20,shift,,,0.02,4,Quad,6,0.994290543904845
1,4,20,shift,,,0.02,4,Quad,7,0.981924929627322
1,4,20,shift,,,0.02,4,Quad,8,0.982762563745271
1,4,20,shift,,,0.02,4,Quad,9,0.993123583858495
1,4,20,shift,,,0.02,4,Quad,10,0.986687882162662
1,4,20,shift,,,0.02,4,Quad,11,0.989603932473237
1,4,20,shift,,,0.02,4,Quad,12,0.78160882887942
1,4,20,shift,,,0.02,4,Quad,13,0.780545679545563
1,4,20,shift,,,0.02,4,Quad,14,0.764723819571334
1,4,20,shift,,,0.02,4,Quad,15,0.0348134304727895
1,4,20,shift,,,0.02,4,Quad,16,0.207516516110546
1,4,20,shift,,,0.02,4,Quad,17,0.979298882129873
1,4,20,shift,,,0.02,4,Quad,18,0.984265570308116
1,4,20,shift,,,0.02,4,Quad,19,0.87304604277959
1,4,20,shift,,,0.02,4,Quad,20,0.692263679640203
1,4,20,shift,,,0.02,4,Shell,1,0.999313434996744
1,4,20,shift,,,0.02,4,Shell,2,0.99976569820413
1,4,20,shift,,,0.02,4,Shell,3,0.999721408211137
1,4,20,shift,,,0.02,4,Shell,4,0.999461524901091
1,4,20,shift,,,0.02,4,Shell,5,0.998681556867236
1,4,20,shift,,,0.02,4,Shell,6,0.992759468838605
1,4,20,shift,,,0.02,4,Shell,7,0.980980977908599
1,4,20,shift,,,0.02,4,Shell,8,0.984050232623131
1,4,20,shift,,,0.02,4,Shell,9,0.98619409689652
1,4,20,shift,,,0.02,4,Shell,10,0.950337826685773
1,4,20,shift,,,0.02,4,Shell,11,0.954532373155264
1,4,20,shift,,,0.02,4,Shell,12,0.973888566470976
1,4,20,shift,,,0.02,4,Shell,13,0.195614654157241
1,4,20,shift,,,0.02,4,Shell,14,0.236895807484957
1,4,20,shift,,,0.02,4,Shell,15,0.914448297140962
1,4,20,shift,,,0.02,4,Shell,16,0.965869107195541
1,4,20,shift,,,0.02,4,Shell,17,0.968631304909506
1,4,20,shift,,,0.02,4,Shell,18,0.966904961896634
1,4,20,shift,,,0.02,4,Shell,19,0.959167379080427
1,4,20,shift,,,0.02,4,Shell,20,0.711484970084909
1,4,20,shift,,,0.02,4,Winsor,1,0.999367841554123
1,4,20,shift,,,0.02,4,Winsor,2,0.999778604561554
1,4,20,shift,,,0.02,4,Winsor,3,0.999730326132148
1,4,20,shift,,,0.02,4,Winsor,4,0.999491749105533
1,4,20,shift,,,0.02,4,Winsor,5,0.998854668863959
1,4,20,shift,,,0.02,4,Winsor,6,0.994350099972879
1,4,20,shift,,,0.02,4,Winsor,7,0.986881090279543
1,4,20,shift,,,0.02,4,Winsor,8,0.986752272371397
1,4,20,shift,,,0.02,4,Winsor,9,0.993170871387444
1,4,20,shift,,,0.02,4,Winsor,10,0.988870137418638
1,4,20,shift,,,0.02,4,Winsor,11,0.990730093565535
1,4,20,shift,,,0.02,4,Winsor,12,0.835270270764341
1,4,20,shift,,,0.02,4,Winsor,13,0.818622340893963
1,4,20,shift,,,0.02,4,Winsor,14,0.130552423200853
1,4,20,shift,,,0.02,4,Winsor,15,0.647100912769225
1,4,20,shift,,,0.02,4,Winsor,16,0.425777764485499
1,4,20,shift,,,0.02,4,Winsor,17,0.978501418911121
1,4,20,shift,,,0.02,4,Winsor,18,0.971615685809987
1,4,20,shift,,,0.02,4,Winsor,19,0.875379667858628
1,4,20,shift,,,0.02,4,Winsor,20,0.77206375026045
1,5,20,shift,,,0.02,4,Ball,1,0.999294460987358
1,5,20,shift,,,0.02,4,Ball,2,0.999434736711855
1,5,20,shift,,,0.02,4,Ball,3,0.999441360278282
1,5,20,shift,,,0.02,4,Ball,4,0.999675780368723
1,5,20,shift,,,0.02,4,Ball,5,0.998395030063033
1,5,20,shift,,,0.02,4,Ball,6,0.991921682507386
1,5,20,shift,,,0.02,4,Ball,7,0.939099262489478
1,5,20,shift,,,0.02,4,Ball,8,0.942946853146031
1,5,20,shift,,,0.02,4,Ball,9,0.955545203835196
1,5,20,shift,,,0.02,4,Ball,10,0.799883321731065
1,5,20,shift,,,0.02,4,Ball,11,0.795052939031538
1,5,20,shift,,,0.02,4,Ball,12,0.969108731470329
1,5,20,shift,,,0.02,4,Ball,13,0.964442120343966
1,5,20,shift,,,0.02,4,Ball,14,0.971311381160946
1,5,20,shift,,,0.02,4,Ball,15,0.875624570768472
1,5,20,shift,,,0.02,4,Ball,16,0.864937302686558
1,5,20,shift,,,0.02,4,Ball,17,0.93795278026418
1,5,20,shift,,,0.02,4,Ball,18,0.971454329052209
1,5,20,shift,,,0.02,4,Ball,19,0.929597221743952
1,5,20,shift,,,0.02,4,Ball,20,0.915520571922989
1,5,20,shift,,,0.02,4,K's tau,1,0.999363611774442
1,5,20,shift,,,0.02,4,K's tau,2,0.999512099669882
1,5,20,shift,,,0.02,4,K's tau,3,0.999509374081566
1,5,20,shift,,,0.02,4,K's tau,4,0.999706026673229
1,5,20,shift,,,0.02,4,K's tau,5,0.998500176862429
1,5,20,shift,,,0.02,4,K's tau,6,0.992401234725623
1,5,20,shift,,,0.02,4,K's tau,7,0.981668112433442
1,5,20,shift,,,0.02,4,K's tau,8,0.855005670410794
1,5,20,shift,,,0.02,4,K's tau,9,0.840289810368247
1,5,20,shift,,,0.02,4,K's tau,10,0.583928730436629
1,5,20,shift,,,0.02,4,K's tau,11,0.539480556008886
1,5,20,shift,,,0.02,4,K's tau,12,0.920076325802388
1,5,20,shift,,,0.02,4,K's tau,13,0.90526944220719
1,5,20,shift,,,0.02,4,K's tau,14,0.888824765709462
1,5,20,shift,,,0.02,4,K's tau,15,0.953555977674144
1,5,20,shift,,,0.02,4,K's tau,16,0.915463825654997
1,5,20,shift,,,0.02,4,K's tau,17,0.936354017417679
1,5,20,shift,,,0.02,4,K's tau,18,0.933512536042147
1,5,20,shift,,,0.02,4,K's tau,19,0.851339238410857
1,5,20,shift,,,0.02,4,K's tau,20,0.890017565062185
1,5,20,shift,,,0.02,4,LR,1,0.999284056946578
1,5,20,shift,,,0.02,4,LR,2,0.999428853410798
1,5,20,shift,,,0.02,4,LR,3,0.999432044706052
1,5,20,shift,,,0.02,4,LR,4,0.999666785937443
1,5,20,shift,,,0.02,4,LR,5,0.998355024429601
1,5,20,shift,,,0.02,4,LR,6,0.988830261879861
1,5,20,shift,,,0.02,4,LR,7,0.94049670320633
1,5,20,shift,,,0.02,4,LR,8,0.935776985542505
1,5,20,shift,,,0.02,4,LR,9,0.947998632845698
1,5,20,shift,,,0.02,4,LR,10,0.827932063698299
1,5,20,shift,,,0.02,4,LR,11,0.816953579779538
1,5,20,shift,,,0.02,4,LR,12,0.945519598245611
1,5,20,shift,,,0.02,4,LR,13,0.966962704274908
1,5,20,shift,,,0.02,4,LR,14,0.215756692056944
1,5,20,shift,,,0.02,4,LR,15,0.259272988273012
1,5,20,shift,,,0.02,4,LR,16,0.931453247936135
1,5,20,shift,,,0.02,4,LR,17,0.961718082401676
1,5,20,shift,,,0.02,4,LR,18,0.670296192262082
1,5,20,shift,,,0.02,4,LR,19,0.671641303750109
1,5,20,shift,,,0.02,4,LR,20,0.923751618217658
1,5,20,shift,,,0.02,4,PCA,1,0.999306357464096
1,5,20,shift,,,0.02,4,PCA,2,0.99947552098718
1,5,20,shift,,,0.02,4,PCA,3,0.999470916088379
1,5,20,shift,,,0.02,4,PCA,4,0.999665016409327
1,5,20,shift,,,0.02,4,PCA,5,0.998331428794277
1,5,20,shift,,,0.02,4,PCA,6,0.994969278553722
1,5,20,shift,,,0.02,4,PCA,7,0.983802257939023
1,5,20,shift,,,0.02,4,PCA,8,0.932271724191564
1,5,20,shift,,,0.02,4,PCA,9,0.731492806472324
1,5,20,shift,,,0.02,4,PCA,10,0.810358655236236
1,5,20,shift,,,0.02,4,PCA,11,0.90633331369921
1,5,20,shift,,,0.02,4,PCA,12,0.864409276868475
1,5,20,shift,,,0.02,4,PCA,13,0.865670208200907
1,5,20,shift,,,0.02,4,PCA,14,0.931178281918197
1,5,20,shift,,,0.02,4,PCA,15,0.986406281537279
1,5,20,shift,,,0.02,4,PCA,16,0.948497402653108
1,5,20,shift,,,0.02,4,PCA,17,0.916503142329566
1,5,20,shift,,,0.02,4,PCA,18,0.931349900437195
1,5,20,shift,,,0.02,4,PCA,19,0.928707888605827
1,5,20,shift,,,0.02,4,PCA,20,0.939302291351399
1,5,20,shift,,,0.02,4,PCP,1,0.999989224139384
1,5,20,shift,,,0.02,4,PCP,2,0.999697855815283
1,5,20,shift,,,0.02,4,PCP,3,0.998663291264793
1,5,20,shift,,,0.02,4,PCP,4,0.998474390715619
1,5,20,shift,,,0.02,4,PCP,5,0.999637050131412
1,5,20,shift,,,0.02,4,PCP,6,0.99791747508819
1,5,20,shift,,,0.02,4,PCP,7,0.994941369297986
1,5,20,shift,,,0.02,4,PCP,8,0.971688139220845
1,5,20,shift,,,0.02,4,PCP,9,0.973164763799026
1,5,20,shift,,,0.02,4,PCP,10,0.995937738260912
1,5,20,shift,,,0.02,4,PCP,11,0.994358459236496
1,5,20,shift,,,0.02,4,PCP,12,0.989423174509994
1,5,20,shift,,,0.02,4,PCP,13,0.973116127585916
1,5,20,shift,,,0.02,4,PCP,14,0.643520600226384
1,5,20,shift,,,0.02,4,PCP,15,0.648943925995469
1,5,20,shift,,,0.02,4,PCP,16,0.972654440183083
1,5,20,shift,,,0.02,4,PCP,17,0.964891112197445
1,5,20,shift,,,0.02,4,PCP,18,0.911876443664828
1,5,20,shift,,,0.02,4,PCP,19,0.904723041203729
1,5,20,shift,,,0.02,4,PCP,20,0.924091196320845
1,5,20,shift,,,0.02,4,PcaGrid,1,0.00160989049382698
1,5,20,shift,,,0.02,4,PcaGrid,2,0.00232496466437349
1,5,20,shift,,,0.02,4,PcaGrid,3,0.0165195202333251
1,5,20,shift,,,0.02,4,PcaGrid,4,0.983211531064216
1,5,20,shift,,,0.02,4,PcaGrid,5,0.000101768023081704
1,5,20,shift,,,0.02,4,PcaGrid,6,0.000210470438382681
1,5,20,shift,,,0.02,4,PcaGrid,7,0.00250513625777894
1,5,20,shift,,,0.02,4,PcaGrid,8,0.000846598724453803
1,5,20,shift,,,0.02,4,PcaGrid,9,0.0013492096534432
1,5,20,shift,,,0.02,4,PcaGrid,10,0.00014878100563831
1,5,20,shift,,,0.02,4,PcaGrid,11,0.000103314516027973
1,5,20,shift,,,0.02,4,PcaGrid,12,0.00170735058430442
1,5,20,shift,,,0.02,4,PcaGrid,13,0.00018958594903809
1,5,20,shift,,,0.02,4,PcaGrid,14,0.959298736852362
1,5,20,shift,,,0.02,4,PcaGrid,15,0.117481712550251
1,5,20,shift,,,0.02,4,PcaGrid,16,0.0135307633066585
1,5,20,shift,,,0.02,4,PcaGrid,17,0.127523027008733
1,5,20,shift,,,0.02,4,PcaGrid,18,0.00019467374376481
1,5,20,shift,,,0.02,4,PcaGrid,19,0.00177218737528702
1,5,20,shift,,,0.02,4,PcaGrid,20,0.126987793423497
1,5,20,shift,,,0.02,4,PcaHubert,1,0.998056483093565
1,5,20,shift,,,0.02,4,PcaHubert,2,0.99731190158543
1,5,20,shift,,,0.02,4,PcaHubert,3,0.996746822028647
1,5,20,shift,,,0.02,4,PcaHubert,4,0.99806760941179
1,5,20,shift,,,0.02,4,PcaHubert,5,0.985257512393499
1,5,20,shift,,,0.02,4,PcaHubert,6,0.93977439943311
1,5,20,shift,,,0.02,4,PcaHubert,7,0.695031837565019
1,5,20,shift,,,0.02,4,PcaHubert,8,0.528189424684689
1,5,20,shift,,,0.02,4,PcaHubert,9,0.35058470578975
1,5,20,shift,,,0.02,4,PcaHubert,10,0.815085978478794
1,5,20,shift,,,0.02,4,PcaHubert,11,0.687556863272937
1,5,20,shift,,,0.02,4,PcaHubert,12,0.528347862731231
1,5,20,shift,,,0.02,4,PcaHubert,13,0.533284472026097
1,5,20,shift,,,0.02,4,PcaHubert,14,0.759345721709297
1,5,20,shift,,,0.02,4,PcaHubert,15,0.732468875357689
1,5,20,shift,,,0.02,4,PcaHubert,16,0.904474867512173
1,5,20,shift,,,0.02,4,PcaHubert,17,0.694954774788011
1,5,20,shift,,,0.02,4,PcaHubert,18,0.770421248445028
1,5,20,shift,,,0.02,4,PcaHubert,19,0.205790485276759
1,5,20,shift,,,0.02,4,PcaHubert,20,0.239760480925023
1,5,20,shift,,,0.02,4,Quad,1,0.999306568260356
1,5,20,shift,,,0.02,4,Quad,2,0.999465995954153
1,5,20,shift,,,0.02,4,Quad,3,0.999459671964411
1,5,20,shift,,,0.02,4,Quad,4,0.999673281084309
1,5,20,shift,,,0.02,4,Quad,5,0.998347951507661
1,5,20,shift,,,0.02,4,Quad,6,0.959645294499475
1,5,20,shift,,,0.02,4,Quad,7,0.954192003181072
1,5,20,shift,,,0.02,4,Quad,8,0.719231940044524
1,5,20,shift,,,0.02,4,Quad,9,0.747836504936634
1,5,20,shift,,,0.02,4,Quad,10,0.808224783432673
1,5,20,shift,,,0.02,4,Quad,11,0.829864301891899
1,5,20,shift,,,0.02,4,Quad,12,0.940986021281605
1,5,20,shift,,,0.02,4,Quad,13,0.936265938194228
1,5,20,shift,,,0.02,4,Quad,14,0.94245463775812
1,5,20,shift,,,0.02,4,Quad,15,0.947952693135354
1,5,20,shift,,,0.02,4,Quad,16,0.719763328948861
1,5,20,shift,,,0.02,4,Quad,17,0.689954114476554
1,5,20,shift,,,0.02,4,Quad,18,0.951921924226975
1,5,20,shift,,,0.02,4,Quad,19,0.964923197506725
1,5,20,shift,,,0.02,4,Quad,20,0.960720796724813
1,5,20,shift,,,0.02,4,Shell,1,0.999252528869891
1,5,20,shift,,,0.02,4,Shell,2,0.999400306063502
1,5,20,shift,,,0.02,4,Shell,3,0.999394455547673
1,5,20,shift,,,0.02,4,Shell,4,0.999641641369461
1,5,20,shift,,,0.02,4,Shell,5,0.998221185789667
1,5,20,shift,,,0.02,4,Shell,6,0.984161295989663
1,5,20,shift,,,0.02,4,Shell,7,0.910709003638739
1,5,20,shift,,,0.02,4,Shell,8,0.908993534628447
1,5,20,shift,,,0.02,4,Shell,9,0.961273517530725
1,5,20,shift,,,0.02,4,Shell,10,0.909297416342868
1,5,20,shift,,,0.02,4,Shell,11,0.721783128396802
1,5,20,shift,,,0.02,4,Shell,12,0.797500010216006
1,5,20,shift,,,0.02,4,Shell,13,0.962644435415633
1,5,20,shift,,,0.02,4,Shell,14,0.978426322575787
1,5,20,shift,,,0.02,4,Shell,15,0.415146411655599
1,5,20,shift,,,0.02,4,Shell,16,0.416385888901593
1,5,20,shift,,,0.02,4,Shell,17,0.963498686241487
1,5,20,shift,,,0.02,4,Shell,18,0.816094403609787
1,5,20,shift,,,0.02,4,Shell,19,0.537637710735113
1,5,20,shift,,,0.02,4,Shell,20,0.582123182573131
1,5,20,shift,,,0.02,4,Winsor,1,0.999306956208253
1,5,20,shift,,,0.02,4,Winsor,2,0.999470632153871
1,5,20,shift,,,0.02,4,Winsor,3,0.999464718022056
1,5,20,shift,,,0.02,4,Winsor,4,0.999670584586766
1,5,20,shift,,,0.02,4,Winsor,5,0.998343863407791
1,5,20,shift,,,0.02,4,Winsor,6,0.995239348784492
1,5,20,shift,,,0.02,4,Winsor,7,0.984246716181264
1,5,20,shift,,,0.02,4,Winsor,8,0.463180056090107
1,5,20,shift,,,0.02,4,Winsor,9,0.494696449152917
1,5,20,shift,,,0.02,4,Winsor,10,0.815546226482183
1,5,20,shift,,,0.02,4,Winsor,11,0.806374228438792
1,5,20,shift,,,0.02,4,Winsor,12,0.968205734078275
1,5,20,shift,,,0.02,4,Winsor,13,0.925793263013263
1,5,20,shift,,,0.02,4,Winsor,14,0.928591699545641
1,5,20,shift,,,0.02,4,Winsor,15,0.936882986834404
1,5,20,shift,,,0.02,4,Winsor,16,0.9614263658839
1,5,20,shift,,,0.02,4,Winsor,17,0.934719779372648
1,5,20,shift,,,0.02,4,Winsor,18,0.949149352650035
1,5,20,shift,,,0.02,4,Winsor,19,0.948715499153746
1,5,20,shift,,,0.02,4,Winsor,20,0.951876950420345
1,6,20,shift,,,0.02,4,Ball,1,0.999425507729013
1,6,20,shift,,,0.02,4,Ball,2,0.999757026402267
1,6,20,shift,,,0.02,4,Ball,3,0.999656819689035
1,6,20,shift,,,0.02,4,Ball,4,0.999525266479571
1,6,20,shift,,,0.02,4,Ball,5,0.998067989606544
1,6,20,shift,,,0.02,4,Ball,6,0.996816721827064
1,6,20,shift,,,0.02,4,Ball,7,0.982919981207295
1,6,20,shift,,,0.02,4,Ball,8,0.97454525336349
1,6,20,shift,,,0.02,4,Ball,9,0.958598188689791
1,6,20,shift,,,0.02,4,Ball,10,0.962380502114939
1,6,20,shift,,,0.02,4,Ball,11,0.893626997036656
1,6,20,shift,,,0.02,4,Ball,12,0.890534378736165
1,6,20,shift,,,0.02,4,Ball,13,0.978888615546449
1,6,20,shift,,,0.02,4,Ball,14,0.980335047292441
1,6,20,shift,,,0.02,4,Ball,15,0.972338258734218
1,6,20,shift,,,0.02,4,Ball,16,0.972474551321055
1,6,20,shift,,,0.02,4,Ball,17,0.951101536397252
1,6,20,shift,,,0.02,4,Ball,18,0.9312439404781
1,6,20,shift,,,0.02,4,Ball,19,0.926656600592528
1,6,20,shift,,,0.02,4,Ball,20,0.936542925867221
1,6,20,shift,,,0.02,4,K's tau,1,0.999448187044248
1,6,20,shift,,,0.02,4,K's tau,2,0.999771508373358
1,6,20,shift,,,0.02,4,K's tau,3,0.999684447491394
1,6,20,shift,,,0.02,4,K's tau,4,0.99956412791299
1,6,20,shift,,,0.02,4,K's tau,5,0.998157513862314
1,6,20,shift,,,0.02,4,K's tau,6,0.99439490330078
1,6,20,shift,,,0.02,4,K's tau,7,0.98301395702276
1,6,20,shift,,,0.02,4,K's tau,8,0.993543021697923
1,6,20,shift,,,0.02,4,K's tau,9,0.928766925871228
1,6,20,shift,,,0.02,4,K's tau,10,0.935637310370651
1,6,20,shift,,,0.02,4,K's tau,11,0.988052979088057
1,6,20,shift,,,0.02,4,K's tau,12,0.967617769210517
1,6,20,shift,,,0.02,4,K's tau,13,0.973029544578324
1,6,20,shift,,,0.02,4,K's tau,14,0.958713978988401
